[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnicity,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_for_in_us_election,[question] frequency_of_voting,[question] vote_next_national_election,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
5d3137d0-a05e-0134-8129-0aaafcbd6b1f,1.188923887,US,27,2,3,1,1,2,4,,4,1,3,8,7,,5,5,2,13,3,6,4,2,5,3,5,6,13 | 1,1 | 4 | 2 | 3 | 5,2,1,4,2,3,4,2,3,4,3,4,6,5,16,,1 | 2 | 3 | 4 | 5 | 6,2,2,2,2,2,2,4,2,2,3,3,3,4,2,2,3,3,2,3,2,2
57c3cac0-a05f-0134-31bb-0a62e1402143,0.4694166456,US,39,2,3,2,1,5,3,13,3,2,1,8,4,,2,3,2,5,2,3,3,2,2,4,4,3,13 | 1 | 5,4 | 1 | 2 | 3 | 5,3,2,5,,8,2,1,3,4,4,3,1,1,4 | 6 | 7 | 8 | 12,4 | 6 | 12 | 7 | 8,3 | 2 | 4 | 5 | 6 | 1,3,1,1,2,1,2,3,3,,3,3,4,1,2,4,2,2,2,1,3,2
ee7f24c0-a05f-0134-3582-0a62e1402143,1.011333523,US,22,2,3,1,1,4,4,,3,1,1,8,4,,1,3,1,8,2,3,2,2,5,4,3,3,3 | 2 | 13 | 1 | 4 | 5,2 | 1 | 3 | 4 | 5,1,1,5,,5,2,1,3,4,4,3,2,1,5 | 10 | 12 | 7 | 3,7 | 3 | 5 | 12 | 10,2 | 1 | 4 | 3 | 5 | 6,2,2,2,1,1,2,3,3,3,4,2,3,1,1,4,2,2,4,2,2,2
24469ec0-a060-0134-8be4-0aaafcbd6b1f,1.011333523,US,23,2,3,1,1,1,5,,4,1,1,7,6,2,2,1,2,3,2,3,2,2,5,3,3,2,3 | 1 | 13,3 | 4 | 5 | 2 | 1,3,1,3,3,4,3,1,3,5,3,3,1,2,1 | 6 | 7 | 8 | 11,7 | 6 | 1 | 11 | 8,2 | 6 | 3 | 4 | 1 | 5,4,2,1,1,2,3,4,3,5,2,3,4,2,2,3,1,2,2,1,3,1
2cdf4980-a061-0134-c8be-0aaafcbd6b1f,0.5609149359,US,45,1,3,2,1,2,4,,2,2,1,7,1,,1,1,2,4,1,2,4,2,1,5,3,3,13 | 5 | 6 | 3 | 1,2 | 1 | 4 | 3 | 5,1,2,3,2,5,3,1,4,5,5,1,1,1,4 | 5 | 7 | 10 | 12,4 | 7 | 10 | 12 | 5,3 | 5 | 1 | 4 | 6 | 2,2,1,2,1,1,4,2,4,,1,4,5,1,1,5,2,4,3,1,3,1
55711a90-a061-0134-6807-0a62e1402143,0.5609149359,US,44,1,4,2,1,1,4,,3,1,1,4,1,,3,2,2,7,4,3,2,3,2,3,3,2,1 | 7 | 8,4 | 1 | 2 | 5 | 3,2,2,2 | 1,2,4,1,1,3,4,3,1,1,1,3 | 10 | 13 | 14 | 6,3 | 10 | 13 | 14 | 6,3 | 5 | 1 | 4 | 6 | 2,3,2,2,1,2,2,3,2,2,2,3,2,2,1,3,2,2,3,3,2,1
2b3aa2e0-a062-0134-449b-0a62e1402143,0.4694166456,US,32,2,4,2,1,4,4,,2,2,1,4,2,,2,3,2,5,3,4,2,1,1,3,3,2,1 | 13 | 8,2 | 4 | 3 | 1 | 5,2,1,3,2,4,2,2,3,4,4,1,3,1,1 | 7 | 5 | 12 | 15,7 | 12 | 1 | 5,3 | 4 | 5 | 2 | 6 | 1,4,2,2,1,2,2,2,3,,3,4,2,2,1,4,2,3,2,2,3,1
ec1eef80-a062-0134-3ec9-0a62e1402143,1.011333523,US,21,2,2,1,1,4,4,,4,1,3,7,6,2,3,1,2,12,3,1,3,2,1,1,1,1,4 | 3 | 2 | 13 | 1,1 | 2 | 5 | 4 | 3,1,2,3,5,5,2,2,5,5,2,2,4,1,6 | 7 | 9,6 | 7 | 9,1 | 3 | 5 | 6 | 4 | 2,1,2,2,2,1,2,1,1,1,3,3,1,3,3,1,3,4,1,1,2,1
2cb36050-a063-0134-40bc-0a62e1402143,1.216969901,US,23,1,4,1,1,5,1,3 | 5,8,2,1,3,3,,5,5,2,13,2,3,3,6,5,2,3,3,1 | 9 | 3,2 | 3 | 4 | 1 | 5,2,1,5,,1,1,1,4,3,3,4,5,4,3 | 4 | 6 | 7,4 | 6 | 7 | 3,2 | 6 | 1 | 5 | 3 | 4,5,3,3,3,3,4,4,3,,3,3,3,3,3,3,3,3,3,2,4,2
99569e50-a064-0134-1de6-0aaafcbd6b1f,1.011333523,US,18,2,2,1,1,3,5,,3,2,3,7,6,3,1,2,2,13,4,4,3,2,5,6,6,6,4 | 1 | 3 | 13 | 5,3 | 4 | 1 | 2 | 5,1,1,3,1,2,3,1,5,4,5,4,6,1,12 | 11 | 7 | 6 | 4,11 | 4 | 6 | 7 | 12,4 | 3 | 2 | 5 | 6 | 1,3,2,1,2,2,2,4,4,,3,4,3,3,1,1,1,2,3,1,7,1
045382c0-a065-0134-20c9-0aaafcbd6b1f,1.216969901,US,20,1,3,1,1,3,3,1,5,2,1,8,3,,1,4,2,3,3,2,3,1,3,3,4,2,1 | 13,3 | 4 | 1 | 5 | 2,5,1,5,,8,4,1,4,4,4,4,5,4,3 | 4 | 6 | 10 | 12,12 | 10 | 3 | 6 | 4,2 | 1 | 3 | 5 | 6 | 4,5,2,2,1,1,4,5,2,,3,3,2,5,2,2,2,4,1,2,4,2
21a0b090-a065-0134-2185-0aaafcbd6b1f,1.420667912,US,50,1,3,1,1,5,1,3,6,1,2,3,6,2,3,3,2,13,4,2,2,2,2,2,2,2,1 | 13,1 | 5 | 2 | 3 | 4,4,1,5,,5,5,1,2,5,2,4,6,5,16,,5 | 4 | 2 | 1 | 3 | 6,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,4,1
52f45180-a065-0134-22c7-0aaafcbd6b1f,1.011333523,US,20,2,4,1,1,4,3,1,6,1,1,4,6,1,1,2,3,9,3,1,2,2,1,1,1,5,1 | 4 | 3 | 13,4 | 1 | 2 | 5 | 3,3,2,5,,5,4,2,4,3,3,4,6,1,1 | 7 | 8 | 9 | 11,7 | 1 | 11 | 8 | 9,3 | 2 | 6 | 5 | 4 | 1,4,2,2,1,2,3,1,3,3,5,2,2,3,2,5,2,2,1,1,1,2
71b9c470-a065-0134-04fe-0a62e1402143,1.420667912,US,43,1,1,1,1,2,1,5 | 4 | 3 | 2 | 1 | 10 | 9 | 8 | 6 | 7 | 11 | 12,2,1,2 | 3 | 1 | 6 | 4 | 5,2,2,,1,1,2,2,1,2,2,2,3,4,1,2,1 | 3 | 12 | 13,2 | 5 | 4 | 3 | 1,3,2,1 | 3 | 2 | 4,2,2,6,2,2,5,2,2,1,1,2 | 1 | 3 | 4 | 9,2 | 1 | 9 | 3 | 4,6 | 5 | 4 | 1 | 3 | 2,3,2,1,3,2,1,2,2,2,2,2,2,1,1,2,2,2,4,1,3,1
a82312a0-a065-0134-0703-0a62e1402143,1.011333523,US,21,2,4,1,1,3,4,,3,1,3,7,7,,1,1,1,4,2,3,3,1,5,3,2,4,1 | 3 | 13,2 | 4 | 3 | 1 | 5,1,1,5,,5,6,1,3,3,3,2,1,1,7 | 8 | 11 | 12 | 13,11 | 7 | 12 | 8 | 13,4 | 2 | 5 | 3 | 6 | 1,2,2,1,2,2,3,2,4,5,4,2,2,5,2,3,2,2,1,1,2,1
0b13f670-a067-0134-f13c-0a62e1402143,1.011333523,US,23,2,2,1,1,4,4,,4,2,1,8,4,,1,2,2,4,2,2,2,2,5,4,4,3,13 | 1,4 | 2 | 1 | 3 | 5,1,1,5,,5,2,1,3,4,4,4,5,4,3 | 4 | 6 | 7 | 12,12 | 7 | 6 | 4 | 3,2 | 5 | 4 | 6 | 3 | 1,5,2,2,2,1,4,4,6,,4,2,4,1,1,3,1,2,3,1,6,1
437fcb40-a067-0134-f289-0a62e1402143,1.011333523,US,19,2,2,1,1,2,4,,6,1,3,7,1,,1,1,1,2,2,5,4,2,2,5,5,4,4 | 3 | 6 | 13,3 | 2 | 1 | 4 | 5,1,5,5,,7,3,3,5,3,4,2,6,1,3 | 4 | 8 | 11 | 12,12 | 11 | 4 | 8 | 3,4 | 3 | 6 | 5 | 2 | 1,1,1,1,2,2,3,4,4,4,2,5,2,5,1,1,1,1,1,1,2,1
03dad440-a068-0134-162d-0a62e1402143,1.011333523,US,19,2,3,1,1,2,2,9,3,1,6,8,6,2,5,5,2,12,3,2,3,2,5,4,2,4,1 | 4 | 13,4 | 5 | 2 | 1 | 3,5,1,4,1,2,3,3,3,4,3,2,1,1,1 | 11 | 10 | 6 | 7,11 | 1 | 7 | 10 | 6,2 | 5 | 4 | 1 | 3 | 6,4,1,2,1,1,2,4,2,2,2,2,2,3,2,4,3,4,2,2,4,2
406ab4f0-a35a-0134-23be-0a62e1402143,1.440681182,US,60,2,4,1,1,2,4,,6,1,1,4,1,,4,4,2,11,4,1,1,2,1,2,2,3,16,,,,3 | 2,2,4,2,2,4,3,4,2,1,1,3 | 6 | 7 | 11 | 10,11 | 6 | 10 | 3 | 7,5 | 3 | 2 | 6 | 4 | 1,3,1,2,1,1,2,3,3,2,5,1,1,1,1,5,2,3,1,1,1,2
e2aacb10-a35c-0134-c70d-0aaafcbd6b1f,0.3992995641,US,18,2,3,2,1,3,5,,3,2,3 | 5,8,6,3,2,1,2,13,6,3,5,1,5,2,2,2,4 | 13 | 3 | 1,5 | 1 | 4 | 2 | 3,3,4,5,,2,1,1,4,3,3,4,5,1,6 | 2 | 4 | 10 | 11,10 | 11 | 2 | 6 | 4,2 | 1 | 3 | 4 | 5 | 6,5,3,1,1,2,2,2,6,,2,2,2,2,1,2,2,2,3,1,2,1
1ae65ad0-a363-0134-9d9a-0aaafcbd6b1f,0.5688166714,US,43,2,3,2,1,2,4,,1,2,1,8,1,,2,1,2,4,1,3,2,2,2,4,3,2,1 | 13 | 2,1 | 4 | 3 | 5 | 2,2,1,5,,5,8,1,4,3,4,1,1,1,4 | 5 | 8 | 10 | 14,4 | 8 | 10 | 14 | 5,3 | 4 | 5 | 1 | 6 | 2,1,2,1,2,2,1,2,4,,1,5,5,1,2,1,1,1,2,2,2,1
044bb7e0-a37b-0134-d6c7-0a62e1402143,0.5609149359,US,40,1,2,2,1,5,4,,1,2,1,4,1,,1,1,2,12,2,2,2,2,1,3,3,1,13 | 1 | 6 | 5 | 2,1 | 5 | 3 | 2 | 4,1,6,3 | 4,4,4,8,1,3,2,4,1,4,3,3 | 4 | 8 | 7 | 12,7 | 4 | 3 | 8 | 12,4 | 6 | 3 | 1 | 2 | 5,2,2,1,1,2,2,4,4,,2,3,4,1,1,2,1,1,3,4,3,2
40a68060-a383-0134-dba0-0a62e1402143,0.5688166714,US,42,2,2,2,1,5,5,,1,2,1,1,7,,2,2,2,3,1,4,4,2,5,6,6,6,6 | 13 | 1,5 | 4 | 1 | 2 | 3,5,1,5,,4,8,2,3,3,5,4,5,3,3 | 6 | 7 | 8 | 12,12 | 8 | 7 | 3 | 6,4 | 6 | 1 | 3 | 5 | 2,5,2,2,2,2,4,5,6,,3,5,3,1,1,1,1,2,2,2,2,1
4f25fbe0-a383-0134-7398-0aaafcbd6b1f,1.420667912,US,59,1,4,1,1,1,4,,3,2,1,4,1,,3,3,2,7,4,3,2,2,2,2,2,2,7 | 13,5 | 4 | 2 | 1 | 3,6,,3,2,4,2,1,1,3,4,1,1,1,3 | 4 | 6 | 7 | 8,3 | 7 | 8 | 4 | 6,3 | 1 | 5 | 4 | 6 | 2,4,1,2,2,1,3,3,3,,2,1,4,2,1,5,2,4,2,2,2,2
9658e530-a385-0134-8395-0aaafcbd6b1f,1.420667912,US,57,1,3,1,1,2,4,,3,1,1,7,5,,3,3,2,6,2,2,2,2,5,2,3,2,13 | 1,1 | 5 | 4 | 3 | 2,2,1,5,,8,2,1,2,3,4,1,1,1,7,7,3 | 6 | 5 | 2 | 1 | 4,3,1,2,1,1,2,2,2,2,4,2,2,1,1,3,2,2,2,2,2,1
f66f6a30-a386-0134-faf7-0aaafcbd6b1f,1.420667912,US,40,1,4,1,2,2,1,1,3,2,1,4,1,,3,3,2,7,3,2,2,2,1,2,1,1,2 | 13 | 1 | 7 | 8,1 | 4 | 2 | 3 | 5,3,2,3 | 4,2,6,2,2,1,4,4,4,2,5,1 | 2 | 6 | 7 | 12,1 | 6 | 7 | 2 | 12,5 | 3 | 2 | 6 | 4 | 1,2,1,2,1,1,2,4,4,,2,2,1,2,4,2,2,5,1,1,2,2
a235eb40-a388-0134-72e8-0a62e1402143,1.440681182,US,46,2,3,1,4,,1,6,4,2,3,8,2,,1,1,2,5,1,2,5,1,1,4,4,5,6,3 | 2 | 4 | 1 | 5,4,1,5,,5,3,1,5,5,5,4,5,4,1 | 4 | 6 | 7 | 12,6 | 4 | 12 | 7 | 1,3 | 4 | 6 | 2 | 5 | 1,3,1,1,2,2,4,5,3,,1,1,3,3,1,2,1,2,2,1,7,2
ecc57310-a388-0134-faa4-0aaafcbd6b1f,1.440681182,US,44,2,3,1,1,5,4,,4,1,1,7,7,,3,2,2,12,2,3,3,2,5,4,3,1,1 | 13,4 | 1 | 3 | 2 | 5,2,3,2 | 3,2,7,6,2,4,4,4,1,1,1,4 | 5 | 7 | 8 | 12,7 | 12 | 8 | 4 | 5,3 | 1 | 5 | 6 | 2 | 4,2,2,2,1,2,3,2,4,4,2,4,4,1,1,4,2,3,1,1,2,2
59826750-a389-0134-c1e0-0aaafcbd6b1f,1.440681182,US,53,2,4,1,2,2,1,9,3,2,6,7,4,,5,5,2,12,1,6,4,6,5,6,6,6,6,4 | 5 | 1 | 2 | 3,4,1,5,,1,1,2,3,5,2,4,6,5,16,,3 | 4 | 2 | 1 | 5 | 6,3,1,3,3,3,4,3,3,,3,3,3,3,3,3,3,3,3,3,3,2
27ed9450-a38a-0134-c6cb-0aaafcbd6b1f,0.5688166714,US,59,2,4,2,1,2,5,,1,1,3,7,5,,5,5,2,4,4,2,2,2,5,4,5,4,1 | 13,5 | 2 | 3 | 1 | 4,1,1,5,,6,1,2,4,4,3,1,2,1,13,13,4 | 6 | 1 | 3 | 5 | 2,2,3,3,3,3,2,3,3,2,5,4,3,1,3,3,3,1,2,2,2,2
1f18f9e0-a38b-0134-0c38-0a62e1402143,1.440681182,US,54,2,4,1,1,3,4,,3,2,2 | 5,4,1,,2,3,2,8,5,2,1,2,1,2,3,3,7 | 1 | 13,4 | 2 | 3 | 1 | 5,2,1,3 | 2 | 1,1,4,1,2,2,4,3,1,1,1,4 | 6 | 7 | 14,14 | 4 | 6 | 7,2 | 3 | 5 | 6 | 4 | 1,1,2,1,2,2,2,1,2,,4,2,2,1,1,5,5,5,4,4,3,1
f8c030c0-a38b-0134-d15a-0aaafcbd6b1f,0.5609149359,US,64,1,4,2,1,4,3,1,4,2,1,1,2,,2,1,2,5,4,4,4,4,3,4,4,1,16,,,,5,,2,6,1,4,5,4,1,1,1,4 | 3 | 8 | 7 | 6,3 | 4 | 8 | 7 | 6,5 | 1 | 2 | 3 | 6 | 4,1,2,2,1,2,3,4,4,,1,4,1,1,1,3,1,1,3,3,3,1
166a82c0-a38d-0134-0a9a-0a62e1402143,0.5609149359,US,65,1,4,2,1,1,2,1,3,1,1,4,5,,3,3,2,6,3,3,3,3,5,3,3,3,6,4 | 1 | 2 | 3 | 5,5,1,5,,8,2,2,4,3,4,2,1,1,7 | 5 | 2 | 3,7 | 3 | 2 | 5,4 | 5 | 3 | 2 | 6 | 1,3,2,1,1,2,3,3,3,3,2,3,4,2,2,2,2,2,3,2,4,1
4797e090-a390-0134-c102-0aaafcbd6b1f,1.420667912,US,40,1,4,1,1,4,4,,3,2,1,5,1,,2,3,2,6,2,4,3,3,2,2,2,5,13 | 6 | 1,4 | 1 | 3 | 2 | 5,2,2,4,1,6,4,2,2,2,2,2,1,1,8 | 9 | 11 | 13 | 6,8 | 9 | 6 | 11 | 13,2 | 5 | 3 | 4 | 6 | 1,1,1,2,1,2,3,4,3,,3,3,1,3,2,2,1,2,1,1,1,2
91562b10-a390-0134-1b9a-0a62e1402143,0.5609149359,US,46,1,4,2,1,2,4,,3,2,1,4,1,,2,1,2,8,4,3,2,3,2,2,2,2,16,,,,3 | 2,2,8,2,1,4,2,4,1,4,2,3 | 4 | 8 | 12,8 | 12 | 3 | 4,5 | 4 | 1 | 3 | 6 | 2,4,3,2,1,1,3,4,4,,2,2,5,4,2,2,1,1,2,4,5,1
4a296940-a391-0134-c729-0aaafcbd6b1f,0.5609149359,US,41,1,4,2,1,4,2,2,4,1,7,2,1,,1,1,2,12,3,1,3,4,3,2,2,2,1 | 9,4 | 1 | 2 | 5 | 3,2,1,3,2,3,4,2,4,6,4,1,2,1,3 | 2 | 4 | 8 | 9,3 | 2 | 8 | 4 | 9,1 | 4 | 3 | 2 | 6 | 5,2,2,1,2,2,2,2,3,3,3,4,4,2,1,2,1,1,3,4,2,1
37878a20-a392-0134-ccdf-0aaafcbd6b1f,0.5609149359,US,46,1,4,2,1,2,3,1,3,2,1,1,1,,3,2,2,7,4,2,2,2,2,3,2,2,1 | 13,4 | 5 | 2 | 1 | 3,4,1,3,2,7,3,3,3,4,4,1,1,1,3 | 5 | 7 | 10 | 11,7 | 5 | 3 | 10 | 11,3 | 1 | 4 | 5 | 6 | 2,3,2,2,2,2,2,2,3,,3,2,2,1,1,4,1,2,2,2,2,1
4c0ac5d0-a393-0134-d34b-0aaafcbd6b1f,0.5688166714,US,53,2,4,2,1,5,5,,3,2,1,7,3,,1,3,2,12,2,4,4,2,4,5,4,4,1 | 6 | 13,4 | 1 | 5 | 2 | 3,3,1,3,1,4,5,4,4,3,4,2,1,1,3 | 4 | 5 | 6 | 7,3 | 4 | 5 | 6 | 7,3 | 4 | 2 | 5 | 6 | 1,3,2,1,1,1,3,4,3,,4,4,2,2,1,2,1,4,3,2,2,2
9223f1c0-a394-0134-8e02-0aaafcbd6b1f,1.440681182,US,56,2,3,1,1,4,2,13,4,1,1,1,1,,2,1,2,13,3,3,3,3,2,6,6,2,1 | 13 | 6,4 | 1 | 5 | 2 | 3,2,1,3,2,6,2,1,3,4,4,1,1,1,3 | 6 | 7 | 8 | 12,8 | 7 | 12 | 3 | 6,3 | 4 | 6 | 5 | 2 | 1,4,1,2,1,2,2,4,4,4,2,4,3,1,1,2,2,4,3,2,3,1
9804a860-a394-0134-7e35-0a62e1402143,0.5609149359,US,43,1,3,2,1,4,5,,1,1,1,8,3,,3,1,2,1,2,3,2,2,5,4,3,6,13,4 | 3 | 5 | 1 | 2,6,,5,,2,6,1,3,4,4,4,3,3,3 | 4 | 5 | 13 | 14,4 | 3 | 13 | 14 | 5,1 | 2 | 3 | 4 | 6 | 5,5,2,1,1,2,2,4,5,5,3,3,3,1,3,2,1,1,3,4,6,1
114c1d60-a395-0134-9118-0aaafcbd6b1f,1.440681182,US,48,2,3,1,1,1,5,,3,1,1,7,5,,1,1,2,4,3,3,2,3,5,2,4,4,1 | 13,4 | 2 | 1 | 5 | 3,4,1,5,,5,2,2,2,3,4,4,3,2,7 | 3 | 12,7 | 12 | 3,3 | 2 | 4 | 6 | 5 | 1,2,2,1,1,2,2,4,3,2,2,3,4,2,2,3,2,2,2,1,4,1
522b9930-a396-0134-9841-0aaafcbd6b1f,0.5609149359,US,42,1,2,2,1,2,2,13,3,1,1,7,2,,2,1,2,1,1,4,3,3,3,4,3,3,14 | 1,3 | 4 | 2 | 5 | 1,3,1,5,,6,6,1,3,3,3,4,3,1,4 | 8 | 15,4 | 8,3 | 4 | 2 | 1 | 5 | 6,3,3,3,3,3,3,3,3,3,3,4,3,1,1,2,2,2,3,3,4,1
6f3fc290-a398-0134-6ad5-0a62e1402143,0.5609149359,US,61,1,3,2,1,2,3,1,1,2,1,7,7,,1,1,2,12,6,4,2,2,5,4,3,2,1,4 | 2 | 3 | 1 | 5,5,1,2,1,6,6,1,5,5,3,1,1,1,10 | 14 | 4 | 5 | 12,5 | 14 | 4 | 10 | 12,1 | 5 | 3 | 6 | 4 | 2,1,2,2,2,1,2,2,2,,1,4,4,4,2,5,2,2,2,3,5,1
e9786400-a399-0134-25d3-0a62e1402143,1.420667912,US,47,1,3,1,1,4,4,,3,1,1,7,4,,1,1,2,13,6,3,2,3,2,2,4,2,13 | 6 | 1,2 | 4 | 1 | 3 | 5,1,1,2,1,7,5,2,4,6,4,1,1,1,2 | 3 | 4 | 8 | 12,4 | 3 | 2 | 8 | 12,3 | 6 | 4 | 1 | 5 | 2,2,2,1,2,2,3,3,3,3,1,3,5,1,1,3,1,1,4,3,3,1
cbd47b40-a39a-0134-6f73-0a62e1402143,0.5688166714,US,54,2,3,2,1,3,4,,3,2,1,7,3,,1,2,2,11,5,5,4,2,3,4,3,2,1 | 6,4 | 1 | 5 | 3 | 2,1,4,5,,4,2,1,3,5,4,1,1,1,3 | 4 | 5 | 7 | 8,4 | 5 | 3 | 7 | 8,4 | 3 | 1 | 6 | 5 | 2,3,2,1,1,2,2,2,4,,1,5,3,1,1,4,2,2,4,2,3,1
e35f3b00-a39c-0134-6418-0aaafcbd6b1f,0.5688166714,US,49,2,3,2,1,3,4,,3,2,1,7,7,,1,1,2,9,1,3,4,3,2,3,3,2,11 | 5 | 13 | 4 | 1 | 2 | 10 | 6 | 7 | 3 | 9 | 14,2 | 5 | 4 | 3 | 1,1,3,1 | 3 | 4,6,8,8,5,1,6,5,2,1,1,2 | 5 | 7 | 12 | 14,5 | 7 | 12 | 14 | 2,4 | 1 | 6 | 3 | 2 | 5,1,1,2,1,2,2,3,3,,3,3,3,1,1,1,1,1,1,1,2,1
d1679220-a39d-0134-0039-0a62e1402143,0.5609149359,US,45,1,3,2,1,4,4,,3,1,1,7,1,,1,1,2,5,3,3,2,3,2,2,4,2,16,,,,5,,6,2,1,3,4,5,4,3,3,16,,5 | 6 | 1 | 2 | 4 | 3,1,2,1,1,2,2,3,4,4,3,3,2,2,2,3,1,2,1,3,5,2
b38e1650-a39f-0134-8068-0a62e1402143,0.5609149359,US,52,1,3,2,1,3,5,,4,2,1,4,7,,2,2,2,1,2,4,4,4,5,4,4,4,13 | 1 | 8,4 | 2 | 3 | 1 | 5,2,1,2 | 3,2,5,1,1,4,2,4,1,1,1,3 | 4 | 7 | 10,3 | 7 | 4 | 10,3 | 6 | 4 | 5 | 1 | 2,2,2,2,1,1,3,4,4,,1,4,5,1,3,2,1,2,2,3,5,1
f2c5e1e0-a39f-0134-81fb-0a62e1402143,0.5609149359,US,45,1,5,2,1,4,4,,3,2,1,7,7,,1,1,2,13,2,3,5,3,5,6,6,6,6 | 1,1 | 4 | 2 | 5 | 3,1,1,3,2,8,5,1,4,3,4,3,3,2,15,,4 | 2 | 1 | 5 | 3 | 6,3,2,1,2,2,2,4,2,,1,2,3,1,1,3,1,3,3,1,4,1
81a79c00-a3a2-0134-e241-0a62e1402143,0.5609149359,US,56,1,2,2,1,2,1,6,1,2,2,7,1,,1,1,2,2,4,4,2,3,2,5,2,2,13 | 6 | 1,3 | 1 | 2 | 4 | 5,5,1,3,1,8,3,2,1,6,4,2,2,1,3 | 4 | 6 | 12 | 5,4 | 6 | 12 | 3 | 5,1 | 4 | 3 | 2 | 5 | 6,5,2,1,2,2,1,1,1,,5,2,1,1,1,5,5,1,5,1,2,2
25367250-a3a5-0134-61b4-0a62e1402143,1.420667912,US,48,1,2,1,1,2,2,5,5,2,1,8,7,,2,3,2,12,2,3,1,4,5,2,1,4,1,3 | 5 | 4 | 1 | 2,5,2,5,,7,1,3,4,5,4,2,1,1,7 | 8 | 12,12 | 7 | 8,4 | 1 | 2 | 6 | 3 | 5,2,2,2,2,2,1,1,3,,4,3,4,1,1,1,1,2,2,2,4,2
f6b09f50-a3a5-0134-e280-0a62e1402143,0.5609149359,US,46,1,1,2,1,2,1,5,3,2,2,7,5,,3,3,3,4,4,5,4,5,4,5,5,5,1,5 | 3 | 1 | 4 | 2,5,3,4,2,2,2,2,1,2,4,4,6,5,16,,1 | 4 | 5 | 3 | 6 | 2,4,2,1,3,3,4,1,5,,5,5,4,5,5,5,5,5,5,4,6,1
588a8980-a3a9-0134-579e-0aaafcbd6b1f,0.5609149359,US,51,1,1,2,1,2,4,,2,1,1,7,5,,1,3,3,2,6,6,5,6,5,6,6,6,1,1 | 3 | 5 | 4 | 2,3,2,5,,4,4,4,2,5,5,4,6,5,16,,1 | 3 | 5 | 2 | 4 | 6,2,2,1,1,2,1,5,6,6,1,1,2,1,2,1,1,1,1,1,7,1
2ebac570-a3aa-0134-9aed-0a62e1402143,1.440681182,US,58,2,4,1,1,2,4,,4,2,3,4,5,,1,4,2,5,3,2,2,4,5,2,2,5,7 | 1 | 2 | 3 | 13,4 | 1 | 3 | 2 | 5,1,3,3,2,7,3,3,2,2,4,2,1,1,2 | 4 | 7 | 8 | 11,11 | 2 | 8 | 7 | 4,2 | 4 | 5 | 6 | 3 | 1,1,2,1,1,2,1,5,2,,4,2,2,2,2,1,1,2,1,1,2,2
c8150e00-a3af-0134-b482-0aaafcbd6b1f,1.420667912,US,44,1,3,1,1,2,4,,3,2,1,7,7,,2,1,2,5,2,4,4,4,4,3,2,1,1,2 | 4 | 1 | 3 | 5,4,1,5,,6,3,1,2,5,4,4,2,5,5 | 7 | 8 | 10 | 14,7 | 10 | 8 | 5 | 14,4 | 6 | 1 | 3 | 5 | 2,4,2,1,1,2,1,2,1,,1,5,5,1,1,5,4,4,1,2,3,1
40ce3d60-a3b0-0134-b6a5-0aaafcbd6b1f,0.5609149359,US,50,1,3,2,1,1,4,,3,1,1,7,7,,3,4,2,11,2,3,4,3,5,5,5,5,2 | 7 | 1 | 6,5 | 4 | 1 | 2 | 3,3,5,5,,5,8,1,3,3,4,1,3,1,1 | 2 | 5 | 12 | 13,2 | 12 | 13 | 1 | 5,3 | 2 | 1 | 4 | 5 | 6,5,2,1,1,1,3,2,3,3,1,3,5,1,1,1,2,3,2,4,6,1
84249ef0-a3b0-0134-a0e2-0a62e1402143,1.440681182,US,44,2,3,1,1,2,3,2,3,2,1,7,2,,2,2,2,3,3,4,4,1,2,4,4,1,1 | 4 | 13,1 | 4 | 5 | 3 | 2,2,1,3,2,6,2,1,4,5,4,1,1,1,3 | 4 | 7 | 8 | 12,8 | 12 | 7 | 4 | 3,3 | 5 | 6 | 4 | 1 | 2,2,1,2,1,2,2,1,5,,1,5,2,1,2,2,2,2,1,3,4,2
